COUNTRY,MISSION,VISA ISSUE DATE,EMPLOYMENT VISA,TOURIST VISA,BUSINESS VISA,CONFERENCE VISA,BUS VISA INDSPOUSE,BUSINESS VISA TRANSFER,DIPLOMATIC VISA,DIPLOMATIC DEPENDANT VISA,EMPLOYMENT VISA INDSPOUSE,ENTRY VISA,MEDICAL VISA,MEDICAL ATTENDENT VISA,MISSIONARY VISA,PILGRIMAGE VISA,RESEARCH VISA,PROJECT VISA,TRANSIT VISA,VISIT VISA,ART SURROGACY,LONG TERM VISA TRANSFER,STUDENT VISA
DENMARK,DENMARK-COPENHAGEN,18-04-13,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGYPT,EGYPT-CAIRO,18-04-13,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
SPAIN,SPAIN-MADRID,18-04-13,0,105,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETHIOPIA,ETHIOPIA-ADDISABABA,18-04-13,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FINLAND,FINLAND-HELSINKI,18-04-13,1,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-BIRMINGHAM,18-04-13,0,107,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-EDINBURGH,18-04-13,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,18-04-13,5,391,236,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GHANA,GHANA-ACCRA,18-04-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,GREECE-ATHENS,18-04-13,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
CROATIA,CROATIA-ZAGREB,18-04-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUNGARY,HUNGARY-BUDAPEST,18-04-13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-BALI,18-04-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-JAKARTA,18-04-13,3,27,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
INDONESIA,INDONESIA-MEDAN,18-04-13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRELAND,IRELAND-DUBLIN,18-04-13,0,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,IRAN-BANDARABBAS,18-04-13,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
IRAN,IRAN-TEHRAN,18-04-13,0,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
ISRAEL,ISRAEL-TELAVIV,18-04-13,0,66,53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITALY,ITALY-MILAN,18-04-13,3,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALY,ITALY-ROME,18-04-13,0,19,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
JAPAN,JAPAN-KOBE,18-04-13,11,29,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,JAPAN-TOKYO,18-04-13,14,92,247,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KAZAKHSTAN,KAZAKSTAN-ALMATY,18-04-13,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KAZAKHSTAN,KAZAKSTAN-ASTANA,18-04-13,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KENYA,KENYA-MOMBASA,18-04-13,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KENYA-NAIROBI,18-04-13,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMBODIA,CAMBODIA-PHNOMPENH,18-04-13,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOREA(REPUBLIC OF),KOREA(SOUTH)-SEOUL,18-04-13,3,67,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
LAOS,LAOS-VIENTIENE,18-04-13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRI LANKA,SRILANKA-COLOMBO,18-04-13,0,278,77,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
SRI LANKA,SRILANKA-JAFFNA,18-04-13,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALDIVES,MALDIVES-MALE,18-04-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
MEXICO,MEXICO-MEXICOCITY,18-04-13,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MOZAMBIQUE,MOZAMBIQUE-MAPUTO,18-04-13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAURITIUS,MAURITIUS-PORTLOUIS,18-04-13,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALAYSIA,MALAYSIA-KUALALUMPUR,18-04-13,0,263,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
NIGERIA,NIGERIA-ABUJA,18-04-13,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NIGERIA,NIGERIA-LAGOS,18-04-13,0,10,47,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
NETHERLANDS,NETHERLANDS-THEHAGUE,18-04-13,0,59,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWAY,NORWAY-OSLO,18-04-13,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEPAL,NEPAL-KATHMANDU,18-04-13,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
NEW ZEALAND,NEWZEALAND-WELLINGTON,18-04-13,0,15,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAKISTAN,PAKISTAN-ISLAMABAD,18-04-13,0,0,21,0,0,0,0,0,0,0,0,0,0,270,0,0,0,107,0,0,0
PERU,PERU-LIMA,18-04-13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHILIPPINES,PHILLIPINES-MANILA,18-04-13,1,17,23,12,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
POLAND,POLAND-WARSAW,18-04-13,1,35,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PORTUGAL,PORTUGAL-LISBON,18-04-13,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIAN FEDERATION,RUSSIA-MOSCOW,18-04-13,0,279,38,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
RUSSIAN FEDERATION,RUSSIA-SAINTPETERSBURG,18-04-13,8,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINGAPORE,SINGAPORE-SINGAPORE,18-04-13,0,122,102,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWEDEN,SWEDEN-STOCKHOLM,18-04-13,5,28,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THAILAND,THAILAND-CHIANGMAI,18-04-13,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKEY,TURKEY-ANKARA,18-04-13,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKEY,TURKEY-ISTANBUL,18-04-13,4,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAIWAN,TAIWAN-TAIPEI,18-04-13,2,71,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-CHICAGO,18-04-13,0,85,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-HOUSTON,18-04-13,0,136,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
UNITED STATES OF AMERICA,USA-NEWYORK,18-04-13,0,134,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
UNITED STATES OF AMERICA,USA-SANFRANCISCO,18-04-13,0,139,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
VIETNAM,VIETNAM-HANOI,18-04-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIETNAM,VIETNAM-HO-CHI-MINHCITY,18-04-13,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-CAPETOWN,18-04-13,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-DURBAN,18-04-13,0,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-PRETORIA,18-04-13,0,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGENTINA,ARGENTINA-BUENOSAIRES,19-04-13,0,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-CANBERRA,19-04-13,0,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-MELBOURNE,19-04-13,1,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-PERTH,19-04-13,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-SYDNEY,19-04-13,1,75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
BRAZIL,BRAZIL-BRASILIA,19-04-13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRAZIL,BRAZIL-SAOPAULO,19-04-13,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRUNEI,BRUNEI-DARUSSALAM,19-04-13,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-OTTAWA,19-04-13,0,21,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CANADA,CANADA-TORONTO,19-04-13,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-BEIJING,19-04-13,0,32,145,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
CHINA,CHINA-GUANGZHOU,19-04-13,0,90,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-SHANGHAI,19-04-13,1,33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLOMBIA,COLOMBIA-BOGOTA,19-04-13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETHIOPIA,ETHIOPIA-ADDISABABA,19-04-13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINLAND,FINLAND-HELSINKI,19-04-13,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-BIRMINGHAM,19-04-13,0,83,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-EDINBURGH,19-04-13,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,19-04-13,3,277,223,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHANA,GHANA-ACCRA,19-04-13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CROATIA,CROATIA-ZAGREB,19-04-13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
INDONESIA,INDONESIA-MEDAN,19-04-13,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISRAEL,ISRAEL-TELAVIV,19-04-13,1,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALY,ITALY-MILAN,19-04-13,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALY,ITALY-ROME,19-04-13,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZAKHSTAN,KAZAKSTAN-ALMATY,19-04-13,0,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZAKHSTAN,KAZAKSTAN-ASTANA,19-04-13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KENYA,KENYA-MOMBASA,19-04-13,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KENYA-NAIROBI,19-04-13,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMBODIA,CAMBODIA-PHNOMPENH,19-04-13,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZAMBIQUE,MOZAMBIQUE-MAPUTO,19-04-13,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAURITIUS,MAURITIUS-PORTLOUIS,19-04-13,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALAYSIA,MALAYSIA-KUALALUMPUR,19-04-13,0,298,38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NIGERIA,NIGERIA-ABUJA,19-04-13,0,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
NIGERIA,NIGERIA-LAGOS,19-04-13,0,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWAY,NORWAY-OSLO,19-04-13,0,18,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEW ZEALAND,NEWZEALAND-WELLINGTON,19-04-13,1,52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAKISTAN,PAKISTAN-ISLAMABAD,19-04-13,0,0,1,8,0,0,1,0,0,0,0,0,0,72,0,0,0,23,0,0,0
ROMANIA,ROMANIA-BUCHAREST,19-04-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SINGAPORE,SINGAPORE-SINGAPORE,19-04-13,0,106,88,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLOVENIA,SLOVENIA-LJUBLJANA,19-04-13,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THAILAND,THAILAND-CHIANGMAI,19-04-13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TAIWAN,TAIWAN-TAIPEI,19-04-13,0,35,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-CHICAGO,19-04-13,0,75,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-HOUSTON,19-04-13,0,158,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UNITED STATES OF AMERICA,USA-NEWYORK,19-04-13,0,155,84,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-SANFRANCISCO,19-04-13,0,174,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIETNAM,VIETNAM-HO-CHI-MINHCITY,19-04-13,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-CAPETOWN,19-04-13,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-DURBAN,19-04-13,0,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-JOHANNESBURG,19-04-13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-PRETORIA,19-04-13,0,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-TORONTO,20-04-13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETHIOPIA,ETHIOPIA-ADDISABABA,20-04-13,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMAN,OMAN-MUSCAT,20-04-13,0,231,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UZBEKISTAN,UZBEKISTAN-TASHKENT,20-04-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEMEN,YEMEN-SANAA,20-04-13,0,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-ABUDHABI,21-04-13,0,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-DUBAI,21-04-13,0,191,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,21-04-13,0,264,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
BANGLADESH,BANGLADESH-DHAKA,21-04-13,0,1479,85,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,21-04-13,0,171,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAHRAIN,BAHRAIN-ALDIYA,21-04-13,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-BIRMINGHAM,21-04-13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,21-04-13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,IRAN-BANDARABBAS,21-04-13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
IRAN,IRAN-TEHRAN,21-04-13,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,IRAN-ZAHEDAN,21-04-13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MALDIVES,MALDIVES-MALE,21-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
NIGERIA,NIGERIA-LAGOS,21-04-13,0,18,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMAN,OMAN-MUSCAT,21-04-13,0,191,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIAN FEDERATION,RUSSIA-SAINTPETERSBURG,21-04-13,4,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUDAN,SUDAN-KHARTOUM,21-04-13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEMEN,YEMEN-SANAA,21-04-13,0,51,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
UNITED ARAB EMIRATES,UAE-ABUDHABI,22-04-13,0,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-DUBAI,22-04-13,0,107,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGENTINA,ARGENTINA-BUENOSAIRES,22-04-13,0,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-CANBERRA,22-04-13,0,60,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-MELBOURNE,22-04-13,0,54,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-PERTH,22-04-13,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-SYDNEY,22-04-13,2,93,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRIA,AUSTRIA-VIENNA,22-04-13,0,17,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BELGIUM,BELGIUM-BRUSSELS,22-04-13,0,62,38,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,22-04-13,0,381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
BANGLADESH,BANGLADESH-DHAKA,22-04-13,0,1205,49,6,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,22-04-13,0,115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAHRAIN,BAHRAIN-ALDIYA,22-04-13,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRAZIL,BRAZIL-SAOPAULO,22-04-13,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
BRUNEI,BRUNEI-DARUSSALAM,22-04-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-OTTAWA,22-04-13,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-TORONTO,22-04-13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWITZERLAND,SWITZERLAND-BERNE,22-04-13,0,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-BEIJING,22-04-13,0,82,148,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0
CHINA,CHINA-GUANGZHOU,22-04-13,0,34,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-HONGKONG,22-04-13,0,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
CHINA,CHINA-SHANGHAI,22-04-13,0,35,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLOMBIA,COLOMBIA-BOGOTA,22-04-13,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZECH,CZECH-PRAGUE,22-04-13,0,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
GERMANY,GERMANY-BERLIN,22-04-13,0,30,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-FRANKFURT,22-04-13,7,31,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GERMANY,GERMANY-HAMBURG,22-04-13,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-MUNICH,22-04-13,4,53,63,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DENMARK,DENMARK-COPENHAGEN,22-04-13,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGYPT,EGYPT-CAIRO,22-04-13,1,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
SPAIN,SPAIN-MADRID,22-04-13,0,118,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETHIOPIA,ETHIOPIA-ADDISABABA,22-04-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINLAND,FINLAND-HELSINKI,22-04-13,1,21,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-BIRMINGHAM,22-04-13,0,88,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
UNITED KINGDOM,UK-EDINBURGH,22-04-13,0,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,22-04-13,5,283,201,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0
GREECE,GREECE-ATHENS,22-04-13,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GUATEMALA,GUATEMALA-GUATEMALACITY,22-04-13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUNGARY,HUNGARY-BUDAPEST,22-04-13,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-BALI,22-04-13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-JAKARTA,22-04-13,3,30,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
IRELAND,IRELAND-DUBLIN,22-04-13,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,IRAN-BANDARABBAS,22-04-13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,IRAN-TEHRAN,22-04-13,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISRAEL,ISRAEL-TELAVIV,22-04-13,0,112,71,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ITALY,ITALY-MILAN,22-04-13,1,74,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALY,ITALY-ROME,22-04-13,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,JAPAN-KOBE,22-04-13,9,60,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,JAPAN-TOKYO,22-04-13,20,179,106,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZAKHSTAN,KAZAKSTAN-ALMATY,22-04-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZAKHSTAN,KAZAKSTAN-ASTANA,22-04-13,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KENYA-MOMBASA,22-04-13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KENYA-NAIROBI,22-04-13,0,32,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMBODIA,CAMBODIA-PHNOMPENH,22-04-13,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOREA(REPUBLIC OF),KOREA(SOUTH)-SEOUL,22-04-13,1,53,130,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
SRI LANKA,SRILANKA-COLOMBO,22-04-13,0,264,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
SRI LANKA,SRILANKA-HAMBANTOTA,22-04-13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
